image,class_id,class_name,xmin,ymin,xmax,ymax,score
195.jpg,0,0,1362,862,1582,1076,
195.jpg,3,3,1456,681,1682,906,
195.jpg,0,0,1497,403,1833,737,
195.jpg,2,2,1557,104,1867,446,
196.jpg,0,0,101,391,195,564,
196.jpg,0,0,189,434,266,613,
196.jpg,0,0,238,387,351,592,
196.jpg,0,0,347,350,522,612,
196.jpg,0,0,524,382,738,602,
196.jpg,0,0,287,554,458,756,
196.jpg,0,0,437,560,643,767,
196.jpg,0,0,718,352,1003,660,
196.jpg,0,0,1005,359,1286,644,
196.jpg,0,0,1279,379,1476,609,
196.jpg,0,0,1482,374,1656,630,
196.jpg,0,0,1634,404,1753,643,
196.jpg,0,0,1273,599,1456,739,
196.jpg,1,1,1458,581,1616,788,
196.jpg,0,0,1615,605,1699,757,
196.jpg,0,0,1738,436,1816,622,
196.jpg,1,1,1802,417,1890,592,
197.jpg,0,0,235,434,374,571,
197.jpg,2,2,251,569,445,712,
197.jpg,1,1,380,465,589,646,
197.jpg,3,3,589,524,731,698,
197.jpg,3,3,445,630,682,761,
197.jpg,1,1,667,667,815,784,
197.jpg,0,0,732,473,922,680,
197.jpg,0,0,925,454,1153,696,
197.jpg,0,0,1161,483,1387,687,
197.jpg,0,0,1386,451,1625,737,
197.jpg,0,0,1628,441,1851,715,
197.jpg,1,1,1835,459,1921,668,
197.jpg,1,1,1896,469,1999,678,
197.jpg,1,1,782,613,1021,839,
197.jpg,1,1,1005,619,1235,844,
198.jpg,0,0,77,451,203,671,
198.jpg,0,0,0,457,87,663,
198.jpg,0,0,196,439,453,740,
198.jpg,0,0,453,444,722,732,
198.jpg,0,0,714,458,945,685,
198.jpg,0,0,951,448,1177,698,
198.jpg,0,0,1177,459,1350,694,
198.jpg,0,0,1350,479,1486,664,
198.jpg,2,2,1482,420,1673,615,
198.jpg,2,2,1583,506,1769,668,
198.jpg,3,3,1358,593,1589,740,
198.jpg,0,0,1209,643,1366,794,
198.jpg,0,0,1011,615,1211,838,
198.jpg,0,0,783,610,1005,811,
198.jpg,0,0,72,666,224,812,
199.jpg,3,3,263,208,563,504,
199.jpg,2,2,328,489,586,684,
199.jpg,3,3,380,678,624,869,
199.jpg,2,2,466,855,654,1067,
199.jpg,0,0,611,1010,802,1177,
199.jpg,1,1,770,1056,1002,1262,
199.jpg,1,1,1006,1060,1238,1273,
199.jpg,1,1,1198,995,1392,1180,
199.jpg,0,0,1341,873,1554,1085,
199.jpg,1,1,1422,702,1654,903,
199.jpg,1,1,1470,528,1724,721,
199.jpg,2,2,1495,226,1812,551,
2.jpg,3,3,44,365,287,705,
2.jpg,1,1,288,350,551,687,
2.jpg,2,2,552,436,819,716,
2.jpg,2,2,829,394,1128,744,
2.jpg,2,2,1140,456,1404,765,
2.jpg,2,2,1411,511,1614,756,
2.jpg,2,2,1614,520,1920,741,
2.jpg,0,0,1823,696,1982,877,
2.jpg,2,2,1484,744,1834,925,
2.jpg,2,2,1228,724,1472,970,
2.jpg,2,2,955,700,1235,995,
2.jpg,2,2,694,669,951,966,
2.jpg,0,0,499,668,696,947,
2.jpg,0,0,348,662,502,960,
2.jpg,0,0,228,698,346,963,
2.jpg,0,0,137,698,226,907,
2.jpg,0,0,70,697,140,864,
20.jpg,6,6,75,10,373,275,
20.jpg,6,6,144,276,502,588,
20.jpg,1,1,269,594,507,735,
20.jpg,0,0,325,747,585,930,
20.jpg,0,0,487,911,693,1111,
20.jpg,1,1,679,997,844,1201,
20.jpg,1,1,840,1025,998,1217,
20.jpg,1,1,996,1013,1164,1193,
20.jpg,1,1,1158,969,1338,1164,
20.jpg,1,1,1288,843,1493,1062,
20.jpg,0,0,1390,665,1649,889,
20.jpg,1,1,1446,462,1719,685,
20.jpg,6,6,1461,167,1807,473,
20.jpg,6,6,1491,10,1816,167,
201.jpg,1,1,353,449,535,729,
201.jpg,1,1,277,526,402,742,
201.jpg,0,0,532,462,725,708,
201.jpg,0,0,698,421,947,707,
201.jpg,0,0,956,432,1195,711,
201.jpg,0,0,1177,466,1341,705,
201.jpg,1,1,1344,434,1503,708,
201.jpg,1,1,354,694,496,876,
201.jpg,1,1,493,656,654,858,
201.jpg,1,1,656,681,803,822,
201.jpg,0,0,806,649,967,839,
201.jpg,0,0,972,685,1122,825,
201.jpg,0,0,1127,684,1266,839,
201.jpg,1,1,1264,653,1424,872,
202.jpg,1,1,714,701,1069,993,
202.jpg,0,0,719,995,1024,1171,
202.jpg,0,0,783,509,1106,715,
202.jpg,1,1,798,333,1150,512,
202.jpg,0,0,850,252,1161,371,
202.jpg,1,1,977,752,1256,985,
202.jpg,0,0,995,613,1247,756,
203.jpg,1,1,177,414,367,602,
203.jpg,1,1,377,485,587,704,
203.jpg,1,1,582,524,725,737,
203.jpg,1,1,709,488,876,749,
203.jpg,1,1,861,448,1124,777,
203.jpg,0,0,1124,488,1380,783,
203.jpg,0,0,1363,459,1657,805,
203.jpg,0,0,1648,492,1931,810,
203.jpg,1,1,970,677,1198,956,
203.jpg,1,1,754,715,963,941,
203.jpg,1,1,360,667,637,829,
203.jpg,0,0,602,709,754,861,
203.jpg,1,1,1202,742,1395,944,
203.jpg,0,0,1399,757,1589,941,
204.jpg,0,0,6,477,298,798,
204.jpg,0,0,292,465,595,798,
204.jpg,0,0,590,483,821,770,
204.jpg,1,1,828,404,1074,757,
204.jpg,1,1,767,675,985,961,
204.jpg,1,1,987,707,1153,907,
204.jpg,1,1,1060,486,1206,736,
204.jpg,1,1,1231,678,1485,810,
204.jpg,2,2,1276,486,1451,695,
204.jpg,0,0,1179,540,1293,737,
204.jpg,1,1,572,719,758,930,
204.jpg,1,1,382,749,566,926,
205.jpg,3,3,212,862,516,1102,
205.jpg,4,4,316,672,622,969,
205.jpg,2,2,408,560,656,733,
205.jpg,1,1,438,380,677,579,
205.jpg,1,1,487,194,706,394,
205.jpg,0,0,667,131,854,295,
205.jpg,0,0,818,58,1053,247,
205.jpg,0,0,1048,45,1277,240,
205.jpg,0,0,1212,134,1409,311,
205.jpg,0,0,1341,216,1537,417,
205.jpg,2,2,1364,411,1602,609,
205.jpg,2,2,1390,591,1632,753,
205.jpg,3,3,1396,708,1695,989,
205.jpg,3,3,1506,880,1783,1126,
205.jpg,4,4,1557,1082,1801,1243,
206.jpg,4,4,180,903,473,1150,
206.jpg,3,3,248,666,569,942,
206.jpg,2,2,364,551,619,731,
206.jpg,2,2,412,383,628,605,
206.jpg,1,1,543,271,705,480,
206.jpg,0,0,685,223,857,411,
206.jpg,0,0,825,178,979,341,
206.jpg,0,0,979,164,1134,347,
206.jpg,0,0,1106,189,1279,383,
206.jpg,0,0,1277,203,1432,397,
206.jpg,0,0,1287,314,1512,544,
206.jpg,1,1,1293,500,1554,674,
206.jpg,2,2,1351,609,1658,886,
206.jpg,3,3,1444,846,1745,1123,
207.jpg,2,2,291,503,376,665,
207.jpg,2,2,358,499,476,688,
207.jpg,1,1,464,489,610,716,
207.jpg,1,1,609,475,763,702,
207.jpg,1,1,760,444,998,705,
207.jpg,1,1,1001,430,1235,708,
207.jpg,1,1,1235,442,1410,687,
207.jpg,1,1,1410,431,1547,680,
207.jpg,1,1,1538,468,1665,653,
207.jpg,1,1,467,681,581,827,
207.jpg,1,1,580,660,734,854,
207.jpg,1,1,731,688,878,806,
207.jpg,1,1,875,685,1001,812,
207.jpg,1,1,998,675,1146,854,
207.jpg,0,0,1155,687,1295,853,
207.jpg,0,0,1294,627,1462,858,
207.jpg,1,1,1454,637,1570,846,
207.jpg,1,1,1570,653,1667,797,
208.jpg,1,1,857,401,1008,606,
208.jpg,1,1,743,410,869,612,
208.jpg,1,1,1008,403,1109,596,
208.jpg,0,0,967,568,1048,755,
208.jpg,0,0,927,595,987,712,
208.jpg,1,1,845,578,919,719,
210.jpg,1,1,193,407,408,677,
210.jpg,1,1,398,399,647,678,
210.jpg,1,1,641,422,863,675,
210.jpg,1,1,860,416,1081,678,
210.jpg,1,1,1082,472,1292,705,
210.jpg,1,1,1288,520,1461,712,
210.jpg,1,1,1462,514,1703,717,
210.jpg,0,0,458,653,608,860,
210.jpg,0,0,604,632,773,854,
210.jpg,1,1,775,632,980,896,
210.jpg,0,0,983,637,1186,888,
210.jpg,1,1,1180,678,1377,870,
210.jpg,1,1,1380,679,1657,871,
210.jpg,1,1,280,674,394,829,
210.jpg,1,1,216,675,308,859,
211.jpg,1,1,176,980,432,1231,
211.jpg,1,1,242,747,507,1040,
211.jpg,1,1,341,595,588,795,
211.jpg,0,0,414,419,653,623,
211.jpg,0,0,535,262,696,443,
211.jpg,0,0,670,188,865,345,
211.jpg,0,0,837,115,1054,295,
211.jpg,0,0,1058,104,1272,305,
211.jpg,0,0,1223,196,1404,367,
211.jpg,0,0,1354,299,1533,502,
211.jpg,0,0,1374,480,1623,679,
211.jpg,1,1,1436,655,1684,839,
211.jpg,1,1,1422,839,1707,1103,
211.jpg,1,1,1526,1033,1788,1268,
212.jpg,2,2,186,102,476,370,
212.jpg,2,2,253,349,559,636,
212.jpg,1,1,376,583,618,795,
212.jpg,1,1,474,743,683,967,
212.jpg,0,0,592,904,782,1082,
212.jpg,0,0,764,961,926,1122,
212.jpg,0,0,902,1000,1049,1157,
212.jpg,0,0,1034,966,1174,1117,
212.jpg,0,0,1168,932,1336,1096,
212.jpg,0,0,1270,879,1461,1067,
212.jpg,0,0,1371,715,1567,931,
212.jpg,1,1,1426,554,1649,763,
212.jpg,1,1,1455,317,1756,597,
212.jpg,2,2,1555,78,1820,342,
213.jpg,0,0,128,365,218,554,
213.jpg,0,0,203,365,347,581,
213.jpg,0,0,222,547,351,728,
213.jpg,0,0,137,538,250,682,
213.jpg,1,1,312,362,498,577,
213.jpg,1,1,477,336,706,584,
213.jpg,1,1,702,318,982,618,
213.jpg,1,1,979,311,1241,599,
213.jpg,1,1,1247,339,1450,574,
213.jpg,1,1,1453,321,1603,542,
213.jpg,1,1,1592,324,1724,544,
213.jpg,1,1,616,530,793,772,
213.jpg,1,1,457,551,612,774,
213.jpg,1,1,321,569,463,777,
213.jpg,0,0,801,592,957,794,
213.jpg,0,0,960,571,1141,790,
213.jpg,0,0,1141,526,1316,769,
213.jpg,0,0,1316,552,1492,763,
213.jpg,1,1,1464,536,1645,743,
213.jpg,1,1,1606,523,1758,688,
213.jpg,2,2,1719,485,1857,658,
213.jpg,3,3,1721,317,1869,482,
214.jpg,1,1,715,389,925,607,
214.jpg,2,2,929,384,1090,623,
214.jpg,1,1,1073,389,1174,667,
214.jpg,1,1,740,593,890,784,
214.jpg,1,1,876,585,983,794,
215.jpg,2,2,266,394,440,545,
215.jpg,1,1,431,387,563,574,
215.jpg,1,1,327,527,498,688,
215.jpg,1,1,566,404,751,607,
215.jpg,1,1,502,554,664,736,
215.jpg,1,1,657,557,850,763,
215.jpg,1,1,745,406,967,612,
215.jpg,1,1,961,397,1186,622,
215.jpg,1,1,1186,377,1437,657,
215.jpg,0,0,1427,373,1625,629,
215.jpg,1,1,1621,390,1740,606,
215.jpg,1,1,848,566,1038,776,
215.jpg,1,1,1038,571,1209,783,
215.jpg,0,0,1211,603,1357,781,
215.jpg,0,0,1358,609,1498,774,
215.jpg,0,0,1490,618,1606,759,
216.jpg,0,0,221,497,353,699,
216.jpg,1,1,347,483,561,745,
216.jpg,0,0,554,479,799,746,
216.jpg,0,0,803,503,1012,729,
216.jpg,0,0,1016,493,1212,714,
216.jpg,0,0,1216,496,1393,699,
216.jpg,3,3,1425,458,1711,637,
216.jpg,4,4,1428,629,1687,791,
216.jpg,1,1,1308,647,1470,818,
216.jpg,1,1,1108,670,1312,872,
216.jpg,1,1,916,663,1115,878,
216.jpg,1,1,754,670,911,876,
216.jpg,0,0,599,735,734,867,
216.jpg,0,0,477,716,590,875,
216.jpg,1,1,353,708,472,855,
217.jpg,3,3,82,956,380,1197,
217.jpg,4,4,161,737,460,1043,
217.jpg,1,1,338,482,601,709,
217.jpg,1,1,451,328,670,548,
217.jpg,1,1,605,225,814,425,
217.jpg,2,2,796,164,1027,352,
217.jpg,1,1,1034,161,1266,331,
217.jpg,1,1,1258,229,1469,430,
217.jpg,1,1,1390,342,1603,569,
217.jpg,2,2,1454,524,1714,728,
217.jpg,1,1,1515,670,1777,862,
217.jpg,3,3,1524,838,1809,1105,
217.jpg,4,4,1653,1020,1874,1272,
218.jpg,4,4,124,45,437,337,
218.jpg,3,3,185,314,494,585,
218.jpg,2,2,272,568,507,773,
218.jpg,1,1,351,708,585,920,
218.jpg,1,1,498,841,697,1066,
218.jpg,0,0,622,978,797,1144,
218.jpg,0,0,777,1043,934,1158,
218.jpg,0,0,938,1045,1093,1168,
218.jpg,0,0,1095,1022,1265,1168,
218.jpg,0,0,1221,922,1426,1148,
218.jpg,0,0,1360,803,1581,1019,
218.jpg,3,3,1449,636,1686,872,
218.jpg,2,2,1493,408,1798,718,
218.jpg,4,4,1619,262,1885,477,
219.jpg,1,1,63,383,154,598,
219.jpg,2,2,147,316,238,674,
219.jpg,3,3,206,381,316,685,
219.jpg,3,3,316,382,457,672,
219.jpg,1,1,441,329,605,637,
219.jpg,1,1,306,658,431,963,
219.jpg,2,2,190,669,318,936,
219.jpg,1,1,90,613,191,843,
219.jpg,1,1,413,625,533,874,
219.jpg,1,1,591,354,792,622,
219.jpg,1,1,529,612,684,958,
219.jpg,1,1,667,608,845,898,
219.jpg,2,2,855,637,993,868,
219.jpg,2,2,1001,637,1152,903,
219.jpg,2,2,1140,644,1276,895,
219.jpg,1,1,756,357,1015,651,
219.jpg,1,1,1022,347,1294,651,
219.jpg,1,1,1288,372,1483,629,
219.jpg,2,2,1480,353,1666,640,
219.jpg,2,2,1282,616,1482,899,
219.jpg,3,3,1436,612,1571,863,
219.jpg,3,3,1514,643,1715,937,
219.jpg,3,3,1648,385,1778,679,
219.jpg,3,3,1767,398,1860,651,
22.jpg,2,2,82,506,332,725,
22.jpg,1,1,323,480,613,676,
22.jpg,1,1,351,668,626,879,
22.jpg,3,3,626,666,899,939,
22.jpg,0,0,620,393,988,685,
22.jpg,0,0,914,681,1201,982,
22.jpg,0,0,982,353,1382,633,
22.jpg,0,0,1211,625,1458,972,
22.jpg,0,0,1382,323,1716,600,
22.jpg,0,0,1463,604,1681,929,
22.jpg,1,1,1714,310,1946,610,
22.jpg,1,1,1679,610,1828,913,
220.jpg,3,3,787,451,931,664,
220.jpg,3,3,893,417,999,651,
220.jpg,1,1,982,414,1072,680,
220.jpg,1,1,782,633,940,920,
220.jpg,2,2,931,643,1031,893,
220.jpg,2,2,1009,667,1105,870,
222.jpg,3,3,74,386,154,663,
222.jpg,3,3,137,408,230,659,
222.jpg,2,2,221,361,332,631,
222.jpg,1,1,301,376,477,631,
222.jpg,1,1,435,376,677,673,
222.jpg,2,2,681,366,949,672,
222.jpg,2,2,945,390,1149,654,
222.jpg,2,2,1141,369,1372,673,
222.jpg,3,3,1362,400,1523,700,
222.jpg,3,3,1517,403,1650,664,
222.jpg,2,2,1652,390,1754,623,
222.jpg,1,1,150,672,233,940,
222.jpg,1,1,213,634,304,865,
222.jpg,1,1,283,615,401,930,
222.jpg,2,2,379,620,538,907,
222.jpg,2,2,538,646,671,874,
222.jpg,2,2,659,641,808,918,
222.jpg,2,2,807,653,953,908,
222.jpg,2,2,961,628,1147,957,
222.jpg,2,2,1131,631,1310,914,
222.jpg,3,3,1298,669,1471,934,
222.jpg,2,2,1474,633,1681,875,
222.jpg,2,2,1679,552,1831,767,
223.jpg,3,3,87,933,369,1201,
223.jpg,3,3,142,739,469,1029,
223.jpg,3,3,183,577,447,767,
223.jpg,3,3,270,422,536,643,
223.jpg,4,4,380,261,615,464,
223.jpg,5,5,576,206,772,346,
223.jpg,5,5,756,141,1015,318,
223.jpg,5,5,1022,138,1274,326,
223.jpg,5,5,1255,195,1438,346,
223.jpg,5,5,1355,276,1581,494,
223.jpg,3,3,1447,442,1716,668,
223.jpg,3,3,1570,591,1833,805,
223.jpg,3,3,1554,754,1899,1071,
223.jpg,2,2,1668,965,1957,1242,
224.jpg,4,4,106,145,397,409,
224.jpg,4,4,183,377,478,698,
224.jpg,4,4,311,643,521,877,
224.jpg,3,3,456,758,668,990,
224.jpg,3,3,563,919,768,1146,
224.jpg,2,2,741,989,919,1171,
224.jpg,3,3,866,1081,1011,1214,
224.jpg,3,3,1006,1046,1154,1194,
224.jpg,3,3,1153,1024,1324,1188,
224.jpg,4,4,1251,920,1444,1141,
224.jpg,3,3,1364,784,1561,1022,
224.jpg,3,3,1471,696,1666,901,
224.jpg,3,3,1499,453,1779,748,
224.jpg,3,3,1617,212,1861,510,
225.jpg,1,1,314,332,543,658,
225.jpg,0,0,537,394,764,661,
225.jpg,0,0,770,325,1045,663,
225.jpg,0,0,1047,305,1334,663,
225.jpg,0,0,1329,325,1557,619,
225.jpg,0,0,1563,285,1753,601,
225.jpg,0,0,1715,341,1867,602,
225.jpg,0,0,445,606,677,897,
225.jpg,1,1,324,625,499,849,
225.jpg,1,1,248,612,353,796,
225.jpg,1,1,215,376,344,629,
225.jpg,1,1,640,649,829,787,
225.jpg,0,0,844,656,1009,742,
225.jpg,0,0,1016,619,1189,798,
225.jpg,0,0,1190,591,1408,787,
225.jpg,1,1,1392,584,1603,890,
225.jpg,0,0,1602,585,1760,878,
226.jpg,0,0,287,424,537,748,
226.jpg,0,0,129,504,306,729,
226.jpg,1,1,122,716,286,899,
226.jpg,0,0,260,722,418,858,
226.jpg,0,0,564,740,731,872,
226.jpg,0,0,525,393,806,750,
226.jpg,0,0,805,431,1051,715,
226.jpg,0,0,1060,374,1309,692,
226.jpg,0,0,937,647,1179,961,
226.jpg,0,0,727,691,931,875,
226.jpg,0,0,1183,654,1411,950,
226.jpg,0,0,1299,422,1528,687,
226.jpg,0,0,1396,685,1540,865,
226.jpg,3,3,1514,619,1740,796,
226.jpg,0,0,1519,476,1660,672,
227.jpg,1,1,224,451,435,634,
227.jpg,2,2,274,615,542,811,
227.jpg,0,0,428,482,610,673,
227.jpg,0,0,610,464,826,710,
227.jpg,1,1,819,417,1089,731,
227.jpg,0,0,1099,460,1345,721,
227.jpg,0,0,1344,397,1591,711,
227.jpg,0,0,1572,420,1817,702,
227.jpg,1,1,932,665,1188,981,
227.jpg,1,1,708,668,961,933,
227.jpg,1,1,533,654,715,883,
227.jpg,0,0,1147,705,1316,851,
227.jpg,0,0,1491,683,1632,831,
227.jpg,0,0,1631,705,1760,825,
229.jpg,1,1,108,964,430,1235,
229.jpg,3,3,191,664,547,991,
229.jpg,2,2,285,488,575,717,
229.jpg,0,0,360,303,617,554,
229.jpg,0,0,480,142,690,370,
229.jpg,0,0,625,178,830,366,
229.jpg,0,0,830,186,998,350,
229.jpg,0,0,993,165,1170,333,
229.jpg,0,0,1155,178,1359,351,
229.jpg,0,0,1339,165,1549,402,
229.jpg,0,0,1446,301,1684,548,
229.jpg,0,0,1470,478,1743,710,
229.jpg,3,3,1476,658,1820,991,
229.jpg,2,2,1607,955,1888,1205,
23.jpg,3,3,1299,492,1555,682,
23.jpg,1,1,1555,425,1822,591,
23.jpg,0,0,1605,566,1902,719,
23.jpg,3,3,1328,676,1610,823,
23.jpg,3,3,1094,648,1352,852,
23.jpg,0,0,985,370,1319,662,
23.jpg,0,0,808,632,1087,956,
23.jpg,0,0,587,351,978,633,
23.jpg,0,0,541,620,799,947,
23.jpg,0,0,264,337,581,629,
23.jpg,0,0,310,614,543,966,
23.jpg,0,0,181,636,343,925,
23.jpg,0,0,93,354,279,614,
23.jpg,1,1,67,614,194,846,
23.jpg,1,1,58,465,111,595,
230.jpg,1,1,829,325,1073,680,
230.jpg,1,1,1067,374,1160,630,
230.jpg,0,0,1158,312,1219,592,
230.jpg,1,1,828,622,1095,899,
231.jpg,3,3,416,339,630,633,
231.jpg,0,0,617,484,774,693,
231.jpg,0,0,347,503,529,714,
231.jpg,0,0,290,535,417,715,
231.jpg,0,0,208,555,323,693,
231.jpg,1,1,263,673,373,774,
231.jpg,0,0,355,699,453,829,
231.jpg,0,0,438,650,550,874,
231.jpg,1,1,533,646,730,916,
231.jpg,1,1,725,696,825,820,
231.jpg,0,0,808,683,998,906,
231.jpg,0,0,989,644,1182,898,
231.jpg,0,0,1178,678,1378,892,
231.jpg,0,0,1372,654,1528,919,
231.jpg,3,3,770,418,1035,708,
231.jpg,2,2,1046,422,1302,704,
231.jpg,0,0,1299,487,1507,714,
231.jpg,0,0,1505,459,1668,709,
231.jpg,0,0,1520,654,1668,859,
231.jpg,0,0,1653,488,1775,690,
232.jpg,0,0,682,454,892,699,
232.jpg,3,3,902,496,1102,729,
232.jpg,1,1,867,705,972,904,
232.jpg,1,1,653,715,840,952,
233.jpg,2,2,509,415,795,699,
233.jpg,2,2,364,437,512,660,
233.jpg,2,2,304,421,390,673,
233.jpg,2,2,65,284,258,579,
233.jpg,1,1,196,592,381,847,
233.jpg,0,0,361,657,540,881,
233.jpg,0,0,519,664,708,874,
233.jpg,0,0,711,661,915,879,
233.jpg,0,0,927,641,1129,910,
233.jpg,0,0,790,480,1046,722,
233.jpg,1,1,1054,466,1266,722,
233.jpg,0,0,1130,636,1341,866,
233.jpg,0,0,1268,493,1464,697,
233.jpg,0,0,1353,647,1495,801,
233.jpg,0,0,1445,522,1607,687,
233.jpg,2,2,1595,524,1758,641,
233.jpg,3,3,1504,637,1718,748,
236.jpg,4,4,233,24,529,302,
236.jpg,4,4,272,289,585,566,
236.jpg,2,2,359,548,607,766,
236.jpg,1,1,435,734,650,968,
236.jpg,0,0,565,905,750,1079,
236.jpg,0,0,707,985,901,1137,
236.jpg,0,0,882,1012,1062,1171,
236.jpg,0,0,1055,1017,1229,1158,
236.jpg,0,0,1138,904,1304,1056,
236.jpg,0,0,1290,918,1475,1091,
236.jpg,0,0,1335,720,1564,953,
236.jpg,1,1,1390,563,1638,781,
236.jpg,2,2,1429,298,1737,607,
236.jpg,4,4,1440,40,1738,311,
237.jpg,1,1,291,506,379,664,
237.jpg,1,1,362,499,483,685,
237.jpg,1,1,467,488,609,712,
237.jpg,1,1,610,473,765,699,
237.jpg,1,1,762,442,998,707,
237.jpg,1,1,992,428,1235,708,
237.jpg,0,0,1228,447,1409,688,
237.jpg,1,1,1414,445,1544,673,
237.jpg,0,0,1537,468,1664,664,
237.jpg,0,0,470,688,586,827,
237.jpg,0,0,581,670,734,847,
237.jpg,1,1,731,688,880,809,
237.jpg,0,0,875,687,1001,817,
237.jpg,1,1,998,688,1149,847,
237.jpg,0,0,1152,683,1288,847,
237.jpg,0,0,1301,634,1461,853,
237.jpg,1,1,1458,644,1572,849,
237.jpg,1,1,1569,660,1664,799,
239.jpg,2,2,344,520,520,661,
239.jpg,1,1,522,522,686,703,
239.jpg,1,1,685,511,874,714,
239.jpg,1,1,864,492,1087,736,
239.jpg,1,1,1083,484,1309,716,
239.jpg,1,1,1293,444,1540,713,
239.jpg,1,1,1526,437,1751,710,
239.jpg,0,0,1722,452,1827,684,
239.jpg,1,1,1816,454,1901,681,
239.jpg,2,2,376,630,608,810,
239.jpg,1,1,620,665,777,826,
239.jpg,1,1,784,659,976,872,
239.jpg,1,1,984,673,1177,896,
239.jpg,1,1,1178,669,1337,859,
239.jpg,1,1,1335,694,1469,844,
239.jpg,2,2,1471,700,1619,883,
239.jpg,1,1,1603,716,1694,869,
239.jpg,2,2,1688,676,1808,879,
239.jpg,1,1,204,588,379,701,
240.jpg,1,1,191,409,411,678,
240.jpg,1,1,405,392,642,677,
240.jpg,1,1,642,417,861,672,
240.jpg,1,1,861,412,1079,681,
240.jpg,1,1,1079,476,1286,700,
240.jpg,2,2,1285,527,1461,713,
240.jpg,2,2,1461,514,1698,703,
240.jpg,2,2,1384,678,1657,877,
240.jpg,1,1,1180,675,1374,866,
240.jpg,1,1,983,635,1182,895,
240.jpg,1,1,776,628,980,904,
240.jpg,0,0,608,633,772,853,
240.jpg,1,1,460,657,611,854,
240.jpg,0,0,285,674,397,821,
240.jpg,0,0,221,670,308,859,
241.jpg,1,1,172,972,440,1229,
241.jpg,1,1,241,742,518,1045,
241.jpg,1,1,341,594,584,792,
241.jpg,0,0,408,418,647,619,
241.jpg,0,0,537,255,693,449,
241.jpg,0,0,671,184,867,347,
241.jpg,0,0,834,117,1052,298,
241.jpg,0,0,1062,111,1271,298,
241.jpg,0,0,1223,202,1408,364,
241.jpg,0,0,1361,304,1527,493,
241.jpg,0,0,1371,478,1621,680,
241.jpg,1,1,1432,659,1679,841,
241.jpg,1,1,1421,828,1706,1104,
241.jpg,1,1,1543,1040,1794,1265,
242.jpg,2,2,174,102,480,372,
242.jpg,1,1,252,350,559,627,
242.jpg,1,1,381,587,612,791,
242.jpg,1,1,476,746,681,960,
242.jpg,0,0,590,908,784,1074,
242.jpg,0,0,764,956,929,1113,
242.jpg,0,0,901,1000,1050,1143,
242.jpg,0,0,1037,966,1181,1126,
242.jpg,0,0,1165,934,1328,1099,
242.jpg,2,2,1265,881,1468,1063,
242.jpg,0,0,1379,721,1573,931,
242.jpg,1,1,1424,560,1653,759,
242.jpg,1,1,1461,320,1750,594,
242.jpg,2,2,1554,81,1818,339,
243.jpg,2,2,208,496,360,745,
243.jpg,2,2,317,432,515,738,
243.jpg,0,0,91,499,215,677,
243.jpg,1,1,111,669,265,842,
243.jpg,0,0,243,692,385,865,
243.jpg,0,0,496,432,734,706,
243.jpg,1,1,447,686,668,996,
243.jpg,1,1,637,679,839,930,
243.jpg,0,0,823,660,1023,917,
243.jpg,0,0,708,369,1007,712,
243.jpg,0,0,1007,379,1310,709,
243.jpg,0,0,1309,396,1525,676,
243.jpg,1,1,1523,409,1696,700,
243.jpg,1,1,1677,460,1824,711,
243.jpg,0,0,1813,477,1926,650,
243.jpg,0,0,1217,669,1396,879,
243.jpg,1,1,1388,638,1582,937,
243.jpg,1,1,1545,653,1707,869,
245.jpg,0,0,7,415,194,702,
245.jpg,1,1,3,673,171,1004,
245.jpg,1,1,143,675,341,922,
245.jpg,0,0,174,353,488,714,
245.jpg,0,0,491,355,823,712,
245.jpg,0,0,812,378,1075,668,
245.jpg,1,1,1072,366,1297,680,
245.jpg,0,0,1291,421,1487,689,
245.jpg,1,1,1477,430,1668,622,
245.jpg,0,0,1451,612,1657,762,
245.jpg,0,0,1309,658,1497,828,
245.jpg,0,0,1115,630,1334,876,
245.jpg,0,0,935,611,1175,949,
245.jpg,0,0,734,643,930,896,
245.jpg,0,0,520,698,724,949,
245.jpg,0,0,314,658,525,941,
246.jpg,1,1,225,424,447,655,
246.jpg,1,1,252,645,498,843,
246.jpg,1,1,435,459,657,737,
246.jpg,1,1,629,389,881,734,
246.jpg,0,0,603,685,844,935,
246.jpg,0,0,780,674,1046,1035,
246.jpg,0,0,868,404,1146,707,
246.jpg,0,0,1124,335,1466,728,
246.jpg,0,0,1471,342,1806,720,
246.jpg,0,0,1792,369,1993,673,
246.jpg,0,0,1012,674,1244,953,
246.jpg,0,0,1244,690,1461,969,
246.jpg,0,0,1463,674,1677,958,
246.jpg,0,0,1683,670,1851,920,
246.jpg,1,1,1859,641,1999,983,
247.jpg,2,2,268,580,517,806,
247.jpg,3,3,185,307,492,608,
247.jpg,3,3,177,4,364,341,
247.jpg,1,1,376,730,608,993,
247.jpg,0,0,502,911,680,1139,
247.jpg,0,0,662,1002,851,1162,
247.jpg,0,0,822,1062,992,1182,
247.jpg,0,0,996,1059,1168,1169,
247.jpg,0,0,1144,1013,1328,1175,
247.jpg,0,0,1304,954,1495,1166,
247.jpg,0,0,1353,763,1596,1002,
247.jpg,0,0,1422,597,1675,814,
247.jpg,1,1,1504,328,1806,650,
247.jpg,2,2,1639,62,1813,354,
248.jpg,2,2,107,1062,378,1279,
248.jpg,3,3,150,846,479,1168,
